,name,blockname,count
742,铁路中街,娄子巷131巷,1
743,铁路中街,新门口31号,1
744,铁路中街,福建新村,2
745,铁路中街,西瓜圃桥,2
746,铁路中街,钟阜大厦,5
747,碧树园北片,碧树园南片,5
748,碧树园北片,芳草园,10
749,碧树园北片,蓝天园,12
750,碧树园北片,阳光广场,1
751,山阴路,剑阁路,3
752,山阴路,剑阁路31号,1
753,山阴路,匡庐新村,2
754,山阴路,匡庐路,6
755,山阴路,扬州路,14
756,山阴路,汉口西路,1
757,山阴路,虎丘路,3
758,西祠堂巷,延龄巷,1
759,西祠堂巷,洪武路111号,2
760,西祠堂巷,游府新村,3
761,西祠堂巷,祠堂巷,1
762,西祠堂巷,铜井巷,1
763,馨怡园,南塑新村,4
764,馨怡园,合班村5号,2
765,馨怡园,和燕路388号小区,1
766,馨怡园,和燕路小区,1
767,馨怡园,宁欣苑小区,2
768,馨怡园,林景瑞园,5
769,馨怡园,金浦御龙湾,19
770,恒盛金陵湾,新河二村,4
771,恒盛金陵湾,民佳园小区,2
772,恒盛金陵湾,百合果园,7
773,恒盛金陵湾,苏宁璞邸,1
774,滨江瑞景家园,嘉景苑,2
775,滨江瑞景家园,天水滨江花园西苑,7
776,滨江瑞景家园,辰龙绿苑东苑,7
777,滨江瑞景家园,辰龙绿苑西苑,2
778,滨江瑞景家园,长阳花园,4
779,洪武大厦,外贸公寓,1
780,洪武大厦,天安国际大厦,1
781,洪武大厦,太平洋大厦,7
782,洪武大厦,小火瓦巷,5
783,洪武大厦,抄纸巷,3
784,洪武大厦,新大都大厦,1
785,洪武大厦,武学园小区,1
786,洪武大厦,洪武公寓,2
787,洪武大厦,洪武路,1
788,洪武大厦,西方巷,2
789,洪武大厦,金宝花园,2
790,长江新村5号,工人新村,4
791,长江新村5号,紫竹林1号,1
792,长江新村5号,长江新村,1
793,长江新村5号,长江新村2号,1
794,长江新村5号,青石村,1
795,厅后街,九条巷,1
796,厅后街,小火瓦巷,1
797,厅后街,武学园小区,5
798,厅后街,洪武路,3
799,厅后街,洪武路111号,1
800,厅后街,盛天大厦,2
801,厅后街,西方巷,2
802,紫气钟山,仙居华庭,1
803,紫气钟山,仙居花园,2
804,紫气钟山,仙鹤茗苑,5
805,紫气钟山,保利紫晶山,10
806,紫气钟山,君临紫金,1
807,紫气钟山,爱涛丽舍,1
808,紫气钟山,紫金东郡,27
809,紫气钟山,骋望云邸,3
810,九龙盛世园,东南花苑,3
811,九龙盛世园,商茂新园,2
812,九龙盛世园,怡馨花园,9
813,九龙盛世园,明通家园,1
814,九龙盛世园,水利花苑,1
815,九龙盛世园,美达上河明苑,9
816,九龙盛世园,良城美景家园,6
817,九龙盛世园,龙蟠花苑,1
818,中泰国际广场,五矿御江金城,2
819,中泰国际广场,华新城,1
820,中泰国际广场,嘉业国际城,2
821,中泰国际广场,宋都奥体名座,6
822,中泰国际广场,拉德芳斯,12
823,中泰国际广场,海峡城云玺湾,2
824,中泰国际广场,融侨中央花园1期,6
825,中泰国际广场,金马郦城东区,3
826,中泰国际广场,金马郦城西区,1
827,中泰国际广场,银城西堤国际五区,1
828,尧林仙居,上城风景,2
829,尧林仙居,东城世家,1
830,尧林仙居,尧建新村,1
831,尧林仙居,尧顺佳园,1
832,尧林仙居,盈嘉香榴湾,1
833,尧林仙居,翠林山庄,3
834,尧林仙居,金尧花园,5
835,尧林仙居,银河湾卓苑,1
836,尧林仙居,青田雅居,14
837,金地自在城第二街区,宋都南郡国际北区,2
838,金地自在城第二街区,宋都南郡国际南区,13
839,金地自在城第二街区,金地自在城第一街区,5
840,金地自在城第二街区,金地自在城第七街区,1
841,金地自在城第二街区,金地自在城第六街区,9
842,裕德里小区,一枝园小区,1
843,裕德里小区,东箭道,4
844,裕德里小区,估衣廊,2
845,裕德里小区,太平桥南,12
846,裕德里小区,安将军巷,1
847,裕德里小区,未来城,1
848,裕德里小区,珠江路511号,1
849,裕德里小区,珠江路652号,3
850,裕德里小区,花红园,1
851,裕德里小区,观音阁,1
852,裕德里小区,雍园,2
853,盘龙山庄,创业新村,1
854,盘龙山庄,弘阳时光里一区,2
855,盘龙山庄,招商兰溪谷,1
856,盘龙山庄,新城花漾紫郡,2
857,盘龙山庄,朗诗未来街区,1
858,盘龙山庄,朗诗未来街区二期,3
859,盘龙山庄,泰山花苑,2
860,盘龙山庄,浦东大厦,1
861,盘龙山庄,海润枫景家园,3
862,盘龙山庄,碧泉嘉园,4
863,盘龙山庄,绿地新里悦峰公馆,1
864,盘龙山庄,高新花苑,1
865,天地花园,卫桥新村,4
866,天地花园,四方新村三村,1
867,天地花园,四方新村四村,2
868,天地花园,天坛新村,2
869,天地花园,富丽山庄,13
870,天地花园,富康新村,24
871,天地花园,文昌巷,1
872,天地花园,新天地花园,2
873,天地花园,苜卫路27号,3
874,天地花园,蓝旗新村,1
875,中海御山府一期,中海国际社区一期,2
876,中海御山府一期,中海御山府三期,10
877,中海御山府一期,中海御山府二期,15
878,百水芊城怡水坊,南湾营宁康苑,4
879,百水芊城怡水坊,南湾营融康苑,1
880,百水芊城怡水坊,百水家园,13
881,百水芊城怡水坊,百水芊城云水坊,1
882,百水芊城怡水坊,百水芊城向水坊,1
883,百水芊城怡水坊,百水芊城春水坊,1
884,百水芊城怡水坊,芝嘉花园,1
885,建邺路住宅小区,丰富路,6
886,建邺路住宅小区,南台巷西,2
887,建邺路住宅小区,大王府巷,2
888,建邺路住宅小区,大香炉,7
889,建邺路住宅小区,富民坊,1
890,建邺路住宅小区,曹都巷小区,1
891,建邺路住宅小区,朗诗熙园,11
892,建邺路住宅小区,白衣庵,1
893,建邺路住宅小区,绒庄新村,5
894,建邺路住宅小区,跑马巷,1
895,跑马巷,三元公寓,2
896,跑马巷,九条巷,1
897,跑马巷,外贸公寓,1
898,跑马巷,大香炉,3
899,跑马巷,建邺路住宅小区,1
900,跑马巷,洪武公寓,1
901,跑马巷,洪武路168号,1
902,跑马巷,洪武路337号,2
903,跑马巷,洪武高层,2
904,跑马巷,盛天大厦,1
905,跑马巷,秣陵路,1
906,北门桥3号,一枝园小区,1
907,北门桥3号,凯润金城,12
908,北门桥3号,北门桥小区,8
909,北门桥3号,太平桥南,3
910,北门桥3号,长江花园,1
911,御道街小区,中山门小区,2
912,御道街小区,五十五所西华门宿舍区,1
913,御道街小区,御道街12号,2
914,御道街小区,御道街28号小区,3
915,御道街小区,御道街30号,1
916,御道街小区,御道街34号,1
917,御道街小区,瑞金北村,12
918,御道街小区,瑞金新村,6
919,御道街小区,解放路6号,1
920,凤凰西街229号,凤凰西街118号,1
921,凤凰西街229号,凤凰西街223号,4
922,凤凰西街229号,莫愁新寓迎春里,2
923,凤凰西街229号,莫愁新寓郁金里,1
924,燕语华庭,千禧苑,2
925,燕语华庭,复地新都国际,4
926,燕语华庭,尊园,1
927,燕语华庭,小市新村,3
928,燕语华庭,恒基金满庭,8
929,燕语华庭,欣芝园,2
930,燕语华庭,泰和园,3
931,燕语华庭,紫霞公寓,2
932,抄纸巷,太平洋大厦,3
933,抄纸巷,小火瓦巷,1
934,抄纸巷,洪武大厦,1
935,抄纸巷,洪武路168号,2
936,抄纸巷,淮海新村,2
937,抄纸巷,金宝花园,5
938,新城玖珑湖二期,保利中央公园东苑,3
939,新城玖珑湖二期,保利中央公园西苑,5
940,新城玖珑湖二期,文化名园上筑园,1
941,新城玖珑湖二期,新城玖珑湖一期,12
942,新城玖珑湖二期,阳光广场,2
943,新城玖珑湖二期,龙湖文馨苑,4
944,中国铁建青秀城,东方兰园,6
945,中国铁建青秀城,招商1872,1
946,中国铁建青秀城,新城尚座花园,2
947,中国铁建青秀城,通宇林景御园,4
948,中国铁建青秀城,阳光雅居,7
949,田园美居,和燕路小区,6
950,田园美居,城市绿洲花园,1
951,田园美居,城市绿洲花园北苑,1
952,田园美居,大地伊丽雅特湾,10
953,田园美居,宁欣苑小区,2
954,田园美居,晓庄47号小区,6
955,田园美居,晓庄国际广场,6
956,田园美居,晓庄村40号,1
957,田园美居,晓庄村42号,5
958,田园美居,望燕名居,1
959,田园美居,林景瑞园,3
960,田园美居,阅江花苑,1
961,蓝天园,碧树园北片,1
962,蓝天园,碧树园南片,2
963,蓝天园,芳草园,6
964,蓝天园,龙凤花园隽凤园,2
965,七彩星城,东渡国际青年城,2
966,七彩星城,东郊小镇第五街区,1
967,七彩星城,中交锦兰荟,1
968,七彩星城,善水湾花园,1
969,七彩星城,新城市广场,1
970,七彩星城,春江新城升景坊,1
971,七彩星城,春江新城新河苑一期,2
972,七彩星城,清荷园北园,9
973,七彩星城,百家湖西花园伦敦城,1
974,七彩星城,花园路22号,1
975,七彩星城,莲花嘉园,9
976,七彩星城,莲花新城北苑,6
977,七彩星城,蓝岸尚城,2
978,七彩星城,贾西新苑,3
979,七彩星城,金穗花园,11
980,七彩星城,雅居乐花园,1
981,七彩星城,馨怡园,2
982,标营4号,八宝前街72号大院,3
983,标营4号,后标营28号,2
984,标营4号,后标营38号,3
985,标营4号,后标营50号,6
986,标营4号,大光里小区,1
987,标营4号,富康新村,4
988,标营4号,蓝旗新村,7
989,标营4号,金基月亮湾,3
990,标营4号,鸿福苑,3
991,悦恒君铂国际,同曦公寓,4
992,悦恒君铂国际,同曦国际广场,4
993,悦恒君铂国际,同曦新贵之都,9
994,悦恒君铂国际,同曦艺术家园,2
995,悦恒君铂国际,宁湖园岚岛别墅,1
996,悦恒君铂国际,水竹苑,2
997,悦恒君铂国际,胜泰华府,5
998,悦恒君铂国际,金王府,11
999,悦恒君铂国际,金轮新都汇,2
1000,悦恒君铂国际,静月花园,1
1001,兴达新寓二村,兴达新寓一村,2
1002,兴达新寓二村,华隆新寓一村,24
1003,惠纺园小区,凯鸿隽府,3
1004,惠纺园小区,姜圩路小区,1
1005,惠纺园小区,张家圩小区,1
1006,惠纺园小区,桃花源居,1
1007,惠纺园小区,润开华府,4
1008,惠纺园小区,百合华府,3
1009,惠纺园小区,长江峰景,2
1010,云锦美地合锦苑,云锦美地丽云居,6
1011,云锦美地合锦苑,云锦美地汇锦苑,5
1012,云锦美地合锦苑,云锦美地碧云居,6
1013,云锦美地合锦苑,云锦美地绮云居,5
1014,云锦美地合锦苑,云锦美地聚锦苑,6
1015,云锦美地合锦苑,润花园,10
1016,中北英郡,万科金色家园,1
1017,中北英郡,中航金城1号,2
1018,中北英郡,华润悦府,1
1019,中北英郡,品阁公寓,8
1020,中北英郡,山水华门岭秀苑,1
1021,中北英郡,帝景天成半岛阁,1
1022,中北英郡,缤纷家园,2
1023,中北英郡,金地名京,10
1024,中北英郡,钟鼎山庄,2
1025,龙湖春江紫宸,惠纺园小区,1
1026,龙湖春江紫宸,深业滨江半岛,14
1027,龙湖春江紫宸,证大大拇指广场,8
1028,龙湖春江紫宸,锦绣江山花园,2
1029,龙湖春江紫宸,长江峰景,1
1030,水竹苑,同曦国际广场,11
1031,水竹苑,同曦艺术家园,1
1032,水竹苑,宁湖园岚岛别墅,1
1033,水竹苑,文化名园聚龙阁,2
1034,水竹苑,文化名园荷风苑,2
1035,水竹苑,湖东音乐苑,1
1036,水竹苑,湖滨公寓,2
1037,水竹苑,胜泰新寓,2
1038,水竹苑,静月花园,6
1039,郑和国际广场,中保绿苑,1
1040,郑和国际广场,宁工新寓二村,6
1041,郑和国际广场,宝苑新寓,3
1042,郑和国际广场,新城市花园,1
1043,郑和国际广场,海德卫城,1
1044,郑和国际广场,滨江公寓,4
1045,郑和国际广场,金陵御沁园,8
1046,郑和国际广场,银城宝船听涛,1
1047,郑和国际广场,香榭里,1
1048,郑和国际广场,鼓教新村,6
1049,盈嘉青春渡,侯家桥,1
1050,盈嘉青春渡,名嘉佳园小区,2
1051,盈嘉青春渡,托乐嘉贵邻居,1
1052,盈嘉青春渡,水岸明珠,4
1053,盈嘉青春渡,水韵雨滴苑,4
1054,盈嘉青春渡,盈家春天,10
1055,盈嘉青春渡,经纬城市花园小区,1
1056,盈嘉青春渡,锦江丽舍,1
1057,盈嘉青春渡,雨花客厅,1
1058,新城香溢紫郡雅苑,弘阳时光里二区,1
1059,新城香溢紫郡雅苑,招商兰溪谷,1
1060,新城香溢紫郡雅苑,新城花漾紫郡,2
1061,新城香溢紫郡雅苑,朗诗未来街区二期,2
1062,新城香溢紫郡雅苑,艾菲国际,2
1063,凤凰花园城清溪园,凤凰花园城金陵园,9
1064,凤凰花园城清溪园,凤凰花园城静幽园,15
1065,凤凰花园城清溪园,凤凰西街186号,1
1066,凤凰花园城清溪园,华阳佳园华明苑,4
1067,凤凰花园城清溪园,名城世纪园,8
1068,南理工中山小区,南理工科园小区,1
1069,南理工中山小区,南理工竹园小区,3
1070,南理工中山小区,南理工紫园小区,2
1071,南理工中山小区,钟山花园城山水居,2
1072,洪武路337号,洪武路,2
1073,洪武路337号,洪武高层,7
1074,洪武路337号,火瓦巷,1
1075,洪武路337号,跑马巷,1
1076,洪武路337号,金宝花园,11
1077,洪武路337号,金盾公寓,5
1078,草场门大街123号,华保新寓,1
1079,草场门大街123号,宁工新寓二村,2
1080,草场门大街123号,宁西公寓,1
1081,草场门大街123号,宝苑新寓,1
1082,草场门大街123号,金湾花园,2
1083,草场门大街123号,高教新村,1
1084,澄园,吉庆家园仲夏苑,10
1085,澄园,吉庆家园逢春苑,1
1086,澄园,宇园,1
1087,澄园,庆园,2
1088,澄园,思园,6
1089,澄园,话园,3
1090,澄园,贡园,4
1091,澄园,趣园,1
1092,明月港湾旭日湾,天地新城天一座,1
1093,明月港湾旭日湾,天地新城天琴座,1
1094,明月港湾旭日湾,明月港湾彩云湾,6
1095,明月港湾旭日湾,明月港湾星河湾,21
1096,明月港湾旭日湾,明月港湾月亮湾,14
1097,明月港湾旭日湾,明月港湾翠堤湾,10
1098,紫竹林1号,紫竹林,2
1099,紫竹林1号,紫竹林28号,5
1100,紫竹林1号,紫竹林2号,4
1101,紫竹林1号,紫竹林3号,1
1102,紫竹林1号,紫竹苑小区,3
1103,紫竹林1号,紫苑,1
1104,紫竹林1号,长江新村,1
1105,紫竹林1号,长江新村5号,1
1106,紫竹林1号,青石村,2
1107,紫竹林1号,青石村新生院,1
1108,紫竹林1号,黑龙江路,2
1109,紫竹林1号,黑龙江路11号,2
1110,紫竹林1号,黑龙江路12巷,9
1111,紫竹林1号,黑龙江路26号,11
1112,大杨村,二条巷,2
1113,大杨村,五老村,2
1114,大杨村,四条巷18号,2
1115,大杨村,四条巷32号,1
1116,大杨村,文泽园,1
1117,大杨村,新大都广场,3
1118,大杨村,普华巷,1
1119,大杨村,海宇公寓,2
1120,菱角市,中兴新村,1
1121,菱角市,仙鹤里小区,1
1122,菱角市,双乐园小区,4
1123,菱角市,弓箭坊小区,2
1124,菱角市,来凤新村,1
1125,菱角市,来凤街,6
1126,菱角市,来凤里,8
1127,菱角市,毛家苑,1
1128,菱角市,渡船口小区,1
1129,菱角市,金粟庵路,1
1130,菱角市,铜坊苑小区,2
1131,绿城东方玉园,东墅山庄,1
1132,绿城东方玉园,依云溪谷一期,5
1133,绿城东方玉园,依云溪谷二期,2
1134,绿城东方玉园,保利礼墅,4
1135,绿城东方玉园,尚东花园,2
1136,绿城东方玉园,山水风华,7
1137,绿城东方玉园,朗诗保利麓院,3
1138,绿城东方玉园,栖园,3
1139,绿城东方玉园,汇杰文庭,3
1140,华保新寓,宁工新寓一村,10
1141,华保新寓,托乐嘉旺邻居,1
1142,华保新寓,江景园,5
1143,华保新寓,江滨新寓,7
1144,华保新寓,辰龙雅苑,4
1145,华保新寓,金湾花园,4
1146,华保新寓,银城宝船听涛,3
1147,华保新寓,高教新村,8
1148,银亿东城第十二街区,东郊小镇第一街区,1
1149,银亿东城第十二街区,东郊小镇第三街区,14
1150,银亿东城第十二街区,东郊小镇第二街区,5
1151,银亿东城第十二街区,东郊小镇第八街区,10
1152,银亿东城第十二街区,东郊小镇第六街区,10
1153,银亿东城第十二街区,东郊小镇第四街区,2
1154,银亿东城第十二街区,银亿东城第十一街区,22
1155,银亿东城第十二街区,银亿东城第十街区,6
1156,银亿东城第十二街区,银河湾花园,1
1157,潭桥公寓北园,天元瑞沨名苑,1
1158,潭桥公寓北园,尚景公寓,3
1159,潭桥公寓北园,武夷绿洲品兰苑,1
1160,潭桥公寓北园,武夷绿洲品茗苑,10
1161,潭桥公寓北园,武夷绿洲观竹苑,13
1162,潭桥公寓北园,潭桥公寓南园,6
1163,潭桥公寓北园,潭桥公寓西苑,4
1164,朗诗未来街区,亚泰山语湖,1
1165,朗诗未来街区,弘阳时光里一区,2
1166,朗诗未来街区,弘阳时光里二区,3
1167,朗诗未来街区,招商兰溪谷,5
1168,朗诗未来街区,新城花漾紫郡,5
1169,朗诗未来街区,新城香溢紫郡,1
1170,朗诗未来街区,朗诗未来街区二期,9
1171,朗诗未来街区,绿地新里悦峰公馆,1
1172,花园路1号,宁栖园,2
1173,花园路1号,板仓街192号,3
1174,花园路1号,樱驼花园园丁园,1
1175,花园路1号,樱驼花园承乐园,1
1176,花园路1号,花园路,2
1177,花园路1号,花园路15号,1
1178,花园路1号,花园路5号,1
1179,花园路1号,花园路70号,8
1180,花园路1号,花园路7号,7
1181,花园路1号,蒋王庙街14号,4
1182,上海路小区,上海路154至158号,1
1183,上海路小区,上海路79号,1
1184,上海路小区,上海路85号,1
1185,上海路小区,汉口路,1
1186,上海路小区,金银街17号,2
1187,上海路小区,陶谷新村,1
1188,上海路小区,青岛路小区,1
1189,西祠胡同,甲壳虫公寓,6
1190,西祠胡同,高新花苑,4
1191,紫府铭居,国华大厦,4
1192,紫府铭居,峨嵋岭19号,1
1193,紫府铭居,金鹏大厦,2
1194,紫府铭居,银城西堤国际一区,1
1195,鞍辔坊小区,军师巷,1
1196,鞍辔坊小区,宏图上福园北园,2
1197,鞍辔坊小区,实辉巷,2
1198,鞍辔坊小区,张都堂巷,2
1199,鞍辔坊小区,牵牛巷,1
1200,龙湖文馨苑,中粮彩云居,7
1201,龙湖文馨苑,保利中央公园东苑,5
1202,龙湖文馨苑,保利中央公园西苑,2
1203,龙湖文馨苑,康博花园,14
1204,龙湖文馨苑,新城玖珑湖一期,10
1205,龙湖文馨苑,新城玖珑湖二期,3
1206,龙湖文馨苑,颐和南园,2
1207,华利国际,丹凤新寓,5
1208,华利国际,唱经楼西街,2
1209,华利国际,大石桥小区,3
1210,华利国际,居安里,1
1211,华利国际,恒基中心公寓,1
